long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,Male
1,11.90,5.60,1,1,1,1,1
1,13.10,5.60,1,1,1,1,1
1,11.40,6.00,0,0,0,0,0
1,12.90,5.10,0,0,0,1,0
1,11.60,6.70,1,1,0,0,1
1,13.40,6.50,0,0,0,1,0
1,14.00,5.90,0,0,0,0,0
1,11.90,6.40,1,1,0,1,1
1,12.30,5.10,0,0,0,0,0
1,12.00,7.10,1,0,0,0,1
1,12.90,5.60,0,0,0,0,0
1,12.00,5.30,0,0,0,0,0
1,12.50,5.80,1,1,1,1,1
1,12.80,7.10,1,1,0,1,1
1,12.70,5.10,0,0,0,0,0
1,11.70,7.10,1,1,1,0,1
1,14.80,6.90,0,1,1,1,1
0,12.60,6.10,0,0,0,0,0
1,12.90,5.30,0,0,0,0,0
1,12.90,7.00,1,1,1,1,1
1,12.30,5.60,0,0,0,0,0
1,12.80,5.20,0,0,0,0,0
1,12.10,5.30,0,1,1,1,1
1,13.10,5.10,0,0,0,0,0
1,12.30,6.00,0,0,0,1,0
1,12.00,6.20,1,1,1,0,1
1,15.30,5.80,1,1,0,0,1
1,13.50,5.60,0,0,0,1,0
1,11.90,6.70,1,1,1,1,1
1,12.00,5.10,1,1,1,1,1
1,13.20,6.10,0,1,0,0,0
1,15.50,5.30,0,1,1,1,1
1,13.00,5.80,1,0,0,0,0
1,14.50,6.80,1,1,0,1,1
1,13.80,5.80,0,0,0,0,0
1,14.60,6.50,1,1,0,1,1
1,12.20,6.90,1,1,1,1,1
1,12.90,6.00,0,0,0,1,0
1,11.60,5.40,1,1,0,1,1
1,12.40,5.60,0,0,0,0,0
1,11.40,5.80,0,1,0,0,0
1,13.00,5.10,0,0,1,0,0
0,13.70,5.10,0,0,0,0,0
1,11.90,5.20,0,0,0,0,0
1,14.20,5.90,0,0,0,0,0
1,13.70,5.80,1,1,1,1,1
1,12.90,5.30,0,0,0,0,0
1,12.60,5.40,1,0,0,0,0
1,13.00,5.40,0,1,0,1,0
1,13.80,6.00,0,0,0,0,0
0,12.40,6.20,0,0,0,0,0
1,15.30,6.40,1,1,1,1,1
1,11.50,5.70,0,0,0,0,0
1,13.00,5.30,0,0,0,0,0
1,11.80,5.20,0,0,0,0,0
1,13.80,6.50,0,0,1,0,0
1,12.70,6.10,1,1,1,1,1
1,14.90,6.10,1,1,1,1,1
1,12.20,6.20,0,1,0,0,0
1,13.80,5.60,0,0,0,0,0
1,13.80,5.40,0,0,0,0,0
1,13.30,5.90,0,0,0,1,0
1,14.20,6.40,0,0,0,0,0
1,14.10,6.80,0,0,1,1,1
1,12.10,5.40,0,0,0,0,0
1,11.40,6.10,0,1,0,1,0
1,13.40,6.60,1,1,1,1,1
1,13.90,6.40,0,1,0,0,0
0,11.40,5.80,0,0,0,0,0
1,13.50,5.90,1,0,1,1,1
1,11.70,5.50,0,0,0,0,0
1,11.70,5.50,0,0,0,0,0
1,12.00,6.00,1,1,1,1,1
1,13.90,6.30,1,1,1,1,1
1,11.60,5.50,0,0,1,1,0
1,13.20,6.00,0,1,0,0,0
1,12.00,6.30,0,1,1,1,1
0,14.30,5.90,0,0,0,0,0
1,14.30,5.20,0,1,1,1,1
1,14.40,5.90,1,1,1,1,1
1,11.70,5.70,0,0,0,0,0
1,13.20,6.20,0,0,0,0,0
1,12.50,6.40,1,1,1,0,1
1,13.90,5.30,0,0,0,0,0
0,12.90,5.40,0,0,0,0,0
0,15.50,6.00,1,1,1,1,1
0,15.00,6.90,1,1,1,1,1
1,13.60,6.60,1,1,1,1,1
1,13.90,5.30,0,0,0,0,0
0,13.20,6.10,0,0,0,0,0
1,13.10,6.20,0,0,1,0,0
1,14.20,5.70,0,0,0,0,0
1,12.80,7.10,1,1,1,1,1
1,13.20,5.50,1,1,1,1,1
1,13.40,5.90,0,0,1,0,0
0,15.40,6.10,1,1,1,1,1
1,11.60,6.00,0,0,0,0,0
0,12.60,6.40,0,0,0,0,0
0,14.40,5.70,1,1,1,1,1
1,14.30,5.60,1,1,1,1,1
1,14.10,5.10,0,0,0,0,0
1,13.60,6.30,1,1,1,1,1
1,12.20,5.90,0,1,0,0,0
1,11.50,5.90,1,1,1,1,1
1,13.90,6.40,0,1,0,0,0
1,14.90,5.40,1,1,1,0,1
0,14.30,6.00,1,1,1,1,1
1,15.40,5.30,0,0,1,0,1
1,13.30,5.50,0,0,0,0,0
1,13.90,6.10,1,0,0,0,0
1,14.30,5.20,0,0,0,0,0
1,14.30,7.00,1,1,1,1,1
1,15.50,6.10,1,1,1,1,1
1,12.00,5.90,1,0,0,0,0
1,13.40,5.70,1,0,0,0,0
1,14.00,5.70,0,0,0,0,0
1,12.40,5.30,0,1,1,1,1
1,12.60,6.70,1,1,1,1,1
0,12.00,6.30,0,0,0,0,0
1,14.90,6.60,1,1,1,1,1
1,13.90,5.10,0,1,1,1,0
1,12.30,5.10,0,0,0,0,0
1,12.20,5.20,1,1,0,1,1
1,12.00,5.20,1,1,1,1,1
1,12.70,5.50,0,0,0,1,0
0,11.90,5.50,1,0,0,0,0
1,13.70,6.00,0,0,0,1,0
1,11.80,6.20,0,1,0,0,0
1,15.00,5.30,1,1,1,1,1
1,12.50,6.10,0,0,0,0,0
1,15.40,5.20,1,1,1,1,1
1,12.90,5.50,0,0,0,0,0
1,12.30,5.80,1,1,0,1,1
1,13.30,5.20,1,0,0,0,0
1,11.40,5.50,0,1,0,1,0
1,12.10,5.30,1,1,1,1,1
1,12.90,5.70,0,1,0,0,0
1,12.20,5.80,0,0,1,0,0
1,12.20,6.30,0,0,0,1,0
1,11.90,6.50,1,1,1,1,1
1,13.00,6.30,0,0,0,0,0
1,13.80,5.80,0,0,0,0,0
1,12.30,6.10,0,0,0,1,0
1,15.50,5.90,1,1,1,1,1
1,11.60,5.10,1,1,1,1,1
1,14.20,6.50,0,0,0,0,0
1,14.40,6.80,1,1,1,0,1
1,13.30,6.30,0,0,0,0,0
1,14.40,5.60,1,1,0,1,1
1,12.80,6.10,0,0,0,0,0
1,13.50,5.80,1,1,1,0,1
0,12.60,6.40,0,0,0,1,0
1,11.90,5.60,0,0,0,0,0
1,13.60,6.00,1,1,1,1,1
1,14.20,5.50,1,1,1,1,1
1,15.20,5.80,0,1,1,1,1
1,15.30,5.20,1,1,1,0,1
1,15.30,6.90,1,1,1,1,1
1,13.00,5.50,0,0,0,0,0
1,13.00,6.40,1,0,1,0,0
1,14.90,5.50,1,1,1,1,1
0,13.30,6.50,0,0,0,0,0
0,11.40,5.80,0,0,0,0,0
1,11.50,5.90,1,1,1,1,1
1,12.30,6.10,1,0,1,1,1
1,13.30,5.60,0,1,1,1,1
1,15.30,5.20,1,1,1,1,1
1,12.80,6.20,1,0,1,1,1
1,12.70,6.80,1,1,1,1,1
0,11.90,5.90,0,0,0,1,0
1,12.10,6.30,0,0,0,0,0
1,13.10,5.50,0,0,0,0,0
1,14.00,5.20,0,0,0,0,0
1,11.70,5.40,0,1,1,1,1
1,11.60,5.50,1,0,1,1,1
1,12.60,5.40,0,1,0,0,0
1,11.40,5.70,0,0,0,0,0
1,13.40,6.20,0,1,0,0,0
1,14.10,5.60,1,1,1,1,1
1,13.80,5.50,0,0,1,0,0
1,12.00,5.60,0,0,0,0,0
1,12.80,5.40,1,1,1,1,1
1,12.50,5.70,1,0,0,1,1
1,12.90,6.80,1,1,1,1,1
1,14.40,5.60,1,1,1,1,1
0,15.10,5.60,1,0,1,1,1
1,11.80,6.70,1,1,0,0,1
1,12.10,5.10,1,1,0,0,1
1,13.20,6.20,1,1,1,1,1
1,13.70,5.20,0,0,0,0,0
1,12.70,6.30,0,0,0,0,0
1,14.30,5.40,0,0,0,0,0
1,12.10,6.20,1,1,1,1,1
1,15.20,5.70,0,0,1,1,1
1,15.10,5.50,1,1,1,1,1
1,14.00,6.10,1,1,1,1,1
1,14.40,5.90,1,1,1,1,1
1,11.90,5.80,0,1,0,0,0
1,14.00,6.40,0,0,0,0,0
1,14.70,6.10,1,1,0,0,1
1,14.40,5.40,1,1,1,1,1
1,14.10,5.40,1,1,1,1,1
1,13.00,5.60,1,1,1,1,1
0,15.30,5.10,1,1,0,1,1
1,13.30,5.30,0,0,0,0,0
1,15.30,6.10,1,1,1,1,1
1,13.90,5.50,0,0,0,0,0
1,11.90,5.30,0,0,0,0,0
1,13.50,7.00,1,1,1,1,1
1,14.70,5.30,1,1,1,1,1
0,14.20,6.50,1,1,1,1,1
1,15.20,7.00,1,1,1,0,1
1,11.90,5.20,1,0,1,1,1
1,14.30,6.40,1,0,0,0,0
1,11.70,5.20,0,0,0,0,0
1,11.50,6.10,1,0,0,0,0
1,15.30,5.80,1,1,1,1,1
1,13.90,5.70,0,0,0,0,0
1,12.20,6.00,1,1,1,1,1
1,15.20,6.30,1,0,1,1,1
1,14.50,5.60,1,1,1,1,1
1,11.80,6.10,1,0,0,0,0
1,13.90,6.20,1,0,1,1,1
1,11.60,5.30,0,0,0,0,0
1,13.20,6.40,0,1,1,0,0
0,14.10,6.80,1,1,1,1,1
1,11.70,6.10,0,0,0,0,0
1,13.80,6.70,1,0,1,1,1
0,12.80,5.50,0,0,0,0,0
1,13.50,5.70,0,1,0,1,0
0,13.40,6.40,0,0,0,0,0
1,13.90,5.70,1,1,1,1,1
1,11.50,6.40,1,1,1,1,1
1,12.40,5.70,0,1,1,1,1
1,14.00,7.00,1,1,1,0,1
1,15.30,5.40,1,1,1,1,1
1,12.20,6.00,1,1,1,1,1
1,15.20,6.30,1,1,1,1,1
1,12.00,5.70,1,1,1,1,1
0,12.10,5.80,0,1,1,0,0
1,13.50,6.30,0,1,0,0,0
1,14.20,5.80,0,0,0,0,0
1,14.30,5.10,0,0,0,0,0
1,11.60,5.20,0,1,0,1,0
1,14.60,6.60,1,1,1,1,1
1,14.40,6.20,0,1,1,0,1
0,13.00,5.70,0,0,0,0,0
1,13.00,6.50,0,0,0,0,0
1,12.70,6.10,1,0,0,0,0
0,12.50,5.50,1,0,1,0,0
1,11.80,5.10,1,1,1,1,1
1,13.20,5.70,1,1,0,1,1
1,14.20,6.30,0,0,1,0,0
1,13.50,5.30,1,1,1,1,1
1,11.80,6.20,1,0,0,0,0
1,14.10,5.50,1,0,0,0,0
1,12.50,5.40,0,0,0,0,0
1,13.40,5.40,1,1,1,1,1
0,13.80,5.50,0,0,0,0,0
1,12.60,5.10,0,0,0,0,0
1,12.00,6.40,0,0,0,1,0
1,14.40,5.10,1,1,1,1,1
1,15.00,5.20,1,1,1,1,1
1,13.20,6.30,0,0,0,0,0
1,14.20,5.50,0,0,1,0,0
1,11.70,5.50,0,0,0,0,0
1,12.10,5.30,1,0,0,0,0
1,12.30,5.70,0,1,0,0,0
1,12.90,5.30,0,0,0,1,0
1,11.70,5.50,0,0,1,0,0
1,12.90,6.30,0,1,0,0,0
1,15.10,7.10,1,1,1,1,1
1,13.10,5.20,0,0,0,0,0
1,11.80,5.30,0,0,0,0,0
1,13.50,6.00,1,1,1,1,1
1,14.30,5.30,1,1,1,1,1
1,12.00,7.10,1,0,1,1,1
1,15.10,6.00,0,1,0,1,1
1,11.40,5.80,0,0,0,0,0
1,11.40,5.20,0,0,0,0,0
1,12.80,5.80,1,1,1,1,1
1,14.30,5.40,0,0,0,0,0
1,11.90,5.50,0,0,0,1,0
1,12.40,6.00,1,1,1,1,1
1,14.90,6.30,1,0,0,1,1
1,13.60,5.30,1,1,1,1,1
1,11.40,5.70,0,0,0,0,0
1,11.80,6.90,1,1,1,1,1
1,15.30,6.00,1,1,0,1,1
1,13.70,5.90,1,0,0,0,0
1,14.90,5.90,1,1,1,1,1
0,14.00,6.70,1,1,1,1,1
1,13.10,5.50,1,1,1,1,1
1,13.70,5.50,0,0,0,0,0
1,12.90,7.10,1,1,1,0,1
1,13.40,6.90,0,1,1,1,1
1,14.60,6.00,1,1,1,0,1
1,11.90,6.30,1,1,1,1,1
1,15.30,6.30,1,1,1,1,1
1,13.90,5.30,1,1,1,1,1
1,15.00,6.60,1,1,1,1,1
1,13.90,5.70,0,0,0,0,0
1,15.20,6.90,1,0,1,1,1
1,12.30,6.30,0,1,0,0,0
1,15.10,5.90,1,1,1,1,1
1,12.60,5.20,0,0,1,0,0
0,11.60,6.10,0,1,1,1,1
1,14.80,6.00,1,1,1,0,1
1,14.30,6.40,1,0,0,0,0
1,14.70,6.10,1,1,1,1,1
1,12.40,6.10,1,1,1,1,1
1,12.50,5.10,0,0,0,0,0
1,13.70,5.70,0,0,0,0,0
1,13.70,5.70,1,1,1,1,1
1,15.40,7.10,1,1,0,1,1
1,13.20,5.80,0,0,0,0,0
1,13.40,5.90,0,0,0,0,0
1,13.80,5.10,0,0,0,0,0
1,12.30,5.60,1,0,0,0,0
1,13.30,5.50,0,0,1,0,0
1,12.10,5.60,0,1,0,1,1
1,12.00,6.20,0,0,0,0,0
0,14.20,5.60,1,1,1,1,1
1,14.90,6.40,1,1,0,1,1
1,13.30,5.40,0,1,1,0,0
0,13.50,5.90,0,0,0,0,0
1,12.00,6.00,0,0,0,0,0
1,11.50,5.30,0,1,0,0,0
1,13.00,5.60,0,0,0,0,0
0,13.30,5.30,1,1,1,1,1
1,14.90,7.10,1,1,1,0,1
1,13.90,6.10,0,0,0,0,0
0,11.70,6.10,0,0,0,1,0
1,12.40,6.00,0,0,0,0,0
1,14.80,6.60,1,1,0,0,1
1,15.50,5.20,1,1,1,1,1
1,13.40,6.20,0,0,0,0,0
1,11.50,5.90,0,0,0,0,0
1,12.80,5.40,0,0,0,0,0
0,14.10,5.40,0,1,0,0,0
1,12.40,6.20,0,0,1,0,0
1,14.90,5.90,1,0,1,1,1
0,15.50,6.50,0,1,1,1,1
0,14.60,5.90,0,1,1,1,1
1,13.00,6.10,1,1,1,1,1
0,12.50,5.60,0,0,0,0,0
0,12.90,5.20,1,1,1,1,1
1,15.40,5.20,1,1,1,1,1
1,12.80,7.10,1,0,1,1,1
1,12.30,5.90,0,0,0,1,0
1,12.80,6.10,0,1,0,0,0
1,13.50,7.10,1,1,1,1,1
1,13.50,5.30,0,0,0,0,0
1,13.00,6.40,0,1,0,0,0
1,13.90,6.50,0,1,0,0,0
1,11.80,6.40,1,0,1,1,1
1,13.20,5.80,0,0,0,0,0
0,11.90,5.40,0,0,0,0,0
1,13.80,6.30,1,1,1,1,1
1,12.00,6.10,0,0,0,0,0
1,12.90,6.60,1,1,0,1,1
1,11.80,5.20,0,1,0,0,0
0,12.70,6.00,0,0,0,0,0
1,14.10,6.40,1,0,0,0,0
1,13.10,5.30,1,1,1,0,1
1,13.30,5.80,0,1,0,1,1
1,12.00,5.50,0,0,0,0,0
1,15.00,5.10,1,1,1,1,1
1,14.10,7.00,1,1,0,1,1
1,13.20,6.40,1,1,1,1,1
1,13.90,5.30,1,1,0,1,1
0,13.20,5.70,0,0,0,1,0
1,14.10,6.20,0,0,0,0,0
1,12.90,5.90,0,0,0,0,0
1,15.00,6.20,1,1,1,1,1
1,11.40,5.60,0,0,0,0,0
0,12.60,5.40,0,0,0,1,0
1,12.80,6.70,1,1,1,1,1
1,13.80,5.20,0,0,0,0,0
1,14.50,5.80,1,1,0,0,1
1,12.20,5.70,1,0,0,0,0
1,14.30,5.50,1,1,1,0,1
1,14.00,6.00,0,1,0,0,0
1,11.60,6.90,1,1,1,1,1
1,12.00,5.30,0,0,0,0,0
1,12.50,6.60,0,1,1,1,1
1,15.00,5.60,1,1,0,1,1
1,11.70,5.50,0,0,0,0,0
1,14.30,5.30,1,1,1,1,1
1,11.80,5.50,0,0,0,0,0
1,12.20,5.10,1,1,1,1,1
1,11.80,6.10,0,1,1,1,1
1,11.40,5.20,0,0,0,0,0
1,13.90,5.50,0,0,0,1,0
1,12.20,5.80,0,0,0,0,0
1,11.60,5.80,1,1,1,1,1
1,12.50,5.70,1,1,1,1,1
1,12.20,5.60,0,0,0,0,0
1,14.30,5.90,1,1,1,1,1
0,14.20,6.30,1,0,0,0,0
1,11.90,5.20,0,1,1,1,1
1,11.80,5.30,0,0,0,0,0
1,15.00,7.00,1,1,1,1,1
1,11.90,6.50,0,0,0,0,0
1,11.50,5.90,1,1,1,1,1
1,15.20,5.90,1,1,0,1,1
1,14.10,6.00,1,1,1,1,1
1,13.90,6.60,1,1,1,1,1
1,11.80,6.50,0,0,1,0,0
1,11.50,6.20,1,1,1,1,1
1,12.00,5.20,0,0,0,0,0
1,14.30,6.00,0,0,1,0,0
1,13.60,5.20,1,1,1,0,1
1,15.10,6.60,1,0,1,1,1
1,14.10,6.30,0,1,1,0,1
1,13.70,5.80,0,0,0,0,0
1,12.50,6.80,1,1,1,1,1
1,12.60,6.20,0,0,0,0,0
1,14.00,6.20,1,0,0,1,0
1,12.20,5.80,0,0,0,0,0
1,15.20,6.10,1,1,1,1,1
1,14.10,5.20,0,1,0,0,0
1,12.80,6.30,0,0,0,0,0
0,11.80,6.60,1,1,1,0,1
1,15.50,5.60,1,1,1,1,1
1,12.40,5.40,0,0,0,0,0
1,15.10,6.50,0,1,1,1,1
1,13.60,5.60,1,1,1,1,1
0,13.30,5.60,1,1,0,1,1
1,11.70,5.20,0,1,0,0,0
1,12.70,6.50,0,0,0,0,0
1,13.10,5.40,1,1,1,0,1
1,14.60,6.60,0,1,0,1,1
1,12.30,5.30,0,0,0,0,0
1,14.10,6.40,0,0,0,0,0
1,13.70,6.30,1,1,1,0,1
1,12.60,5.40,1,1,1,1,1
1,11.90,6.30,0,1,0,1,0
1,11.40,6.50,0,0,0,0,0
1,12.60,5.10,1,1,1,0,1
1,13.80,5.50,1,1,1,1,1
1,11.90,6.20,0,0,0,0,0
1,13.70,6.70,1,1,1,1,1
1,12.70,6.60,1,1,1,1,1
1,13.60,5.50,0,0,0,0,0
1,14.20,6.70,1,1,0,1,1
1,12.30,7.10,1,1,1,1,1
0,12.60,5.50,0,0,0,0,0
1,12.30,5.90,0,0,0,0,0
1,12.30,5.50,1,1,1,1,1
1,14.00,6.00,1,1,1,1,1
1,12.10,5.20,1,1,1,1,1
1,12.00,5.70,1,1,1,1,1
0,13.20,6.00,0,0,1,0,0
1,13.90,6.00,1,1,1,1,1
0,12.20,5.60,0,0,0,0,0
1,14.00,5.60,0,0,0,0,0
1,14.90,6.10,1,1,1,1,1
1,12.70,5.70,1,1,1,1,1
1,14.20,5.40,0,0,1,1,0
1,12.30,5.10,0,0,0,0,0
1,13.50,6.50,0,0,0,0,0
1,11.50,5.80,1,0,0,0,0
1,13.90,6.00,0,0,0,0,0
1,15.30,6.30,1,1,1,1,1
1,13.50,6.00,1,1,0,1,1
0,15.40,5.70,1,1,1,1,1
1,12.80,6.10,0,0,0,0,0
1,14.00,5.60,1,0,1,1,1
1,14.30,5.80,0,0,0,0,0
1,13.00,6.00,0,0,0,0,0
1,11.50,5.90,0,1,0,0,0
1,11.90,5.90,0,0,0,0,0
1,12.70,6.50,1,1,1,1,1
1,11.90,6.10,0,1,1,1,1
1,12.80,6.00,0,0,1,1,1
1,15.30,5.60,1,1,0,1,1
1,14.10,5.90,1,1,1,1,1
1,14.50,6.20,1,1,1,1,1
1,13.50,5.60,0,0,0,0,0
1,12.90,6.70,1,0,1,1,1
1,12.40,6.30,1,0,0,0,0
1,11.50,5.20,1,1,1,1,1
1,11.90,5.30,1,0,1,0,0
1,12.10,5.20,1,1,1,1,1
1,12.50,6.50,1,1,1,0,1
0,13.10,6.00,0,0,0,0,0
1,12.00,6.50,0,1,1,1,1
1,14.20,5.40,1,1,1,0,1
1,13.80,5.80,1,0,1,0,1
1,13.30,6.30,1,0,0,1,1
1,13.00,6.10,1,1,1,1,1
1,14.70,5.20,1,1,1,1,1
1,12.00,5.70,0,0,1,0,0
1,15.10,6.80,1,1,1,1,1
1,13.00,6.20,0,0,1,1,0
1,11.70,5.30,0,0,0,0,0
1,12.50,6.30,0,0,1,0,0
1,15.40,6.60,0,1,1,1,1
1,15.40,5.50,1,1,1,1,1
1,12.90,6.70,1,1,1,0,1
1,13.60,5.80,0,0,0,1,0
1,13.70,6.00,0,1,0,0,0
1,14.90,6.40,1,1,0,1,1
1,14.30,6.90,1,1,1,1,1
1,13.40,6.20,0,0,0,0,0
1,14.40,5.20,1,1,1,0,1
1,13.20,6.90,1,1,1,1,1
1,13.00,7.00,1,1,1,1,1
1,11.50,6.00,0,1,0,1,0
1,14.20,5.10,1,0,0,0,0
1,14.30,5.80,0,0,0,0,0
1,15.20,6.00,1,1,1,1,1
1,14.00,6.10,0,0,0,0,0
1,12.00,5.50,0,1,0,0,0
1,12.00,6.90,1,1,0,1,1
1,14.00,6.50,0,1,0,0,0
1,15.20,5.60,1,1,1,0,1
1,11.50,6.50,0,0,0,1,0
1,14.80,5.80,1,1,1,1,1
1,15.00,5.50,1,1,1,0,1
1,11.90,6.90,1,1,1,1,1
1,12.40,6.40,0,0,0,0,0
1,13.20,6.20,0,1,0,0,0
0,11.80,5.70,1,0,0,0,0
1,11.50,5.70,0,0,0,0,0
1,11.80,6.20,0,0,0,0,0
1,12.00,6.30,1,1,1,1,1
1,14.20,6.10,0,0,1,0,0
0,12.00,5.60,0,0,0,0,0
1,11.80,5.70,1,1,1,1,1
1,13.30,5.20,0,0,0,0,0
0,14.00,5.60,0,0,0,0,0
0,12.10,6.30,1,1,1,0,1
1,14.00,7.10,1,1,1,1,1
1,15.00,7.00,1,1,0,1,1
1,12.70,5.90,1,1,1,1,1
1,14.50,5.90,1,1,1,1,1
1,12.10,5.50,1,1,1,1,1
1,13.30,6.50,0,0,0,0,0
1,13.80,5.10,1,1,0,1,1
1,13.90,5.10,0,0,0,0,0
0,14.60,5.60,1,1,1,1,1
1,14.20,5.60,1,1,1,1,1
1,11.70,6.40,0,0,0,0,0
1,13.00,6.50,1,1,0,0,1
1,12.50,5.40,0,0,0,0,0
1,13.40,5.70,0,1,0,0,0
1,13.90,5.30,0,0,0,1,0
1,13.40,6.40,0,0,0,0,0
0,14.00,5.40,1,0,1,1,1
1,11.60,5.80,1,1,1,1,1
0,12.80,6.40,0,0,0,0,0
1,12.00,5.80,1,1,0,1,1
1,12.00,5.20,0,0,0,0,0
1,15.50,7.00,1,1,1,1,1
1,13.90,5.90,1,1,1,0,1
1,13.50,5.60,1,0,1,0,0
0,12.00,5.40,0,0,0,0,0
1,12.70,5.30,0,0,0,0,0
1,13.80,5.50,0,0,0,0,0
1,11.90,6.30,0,0,0,1,0
1,13.50,6.30,0,0,0,1,0
1,12.60,5.20,0,0,0,0,0
1,13.80,5.60,0,1,0,0,0
1,13.10,6.00,0,0,0,0,0
1,14.60,6.70,1,1,1,1,1
1,13.20,6.10,0,1,0,0,0
1,11.90,5.70,0,0,0,0,0
1,12.40,5.80,1,1,1,1,1
1,13.40,6.20,0,0,0,0,0
1,13.80,6.70,1,1,1,0,1
1,14.40,6.00,1,0,1,1,1
1,15.20,7.00,1,1,1,1,1
1,12.30,6.30,0,0,0,1,0
1,12.70,6.20,1,1,0,1,1
1,13.60,5.40,0,0,0,0,0
1,14.50,7.00,1,1,1,1,1
1,12.70,7.10,1,1,1,1,1
1,14.30,5.70,0,0,0,0,0
1,13.70,6.30,0,0,0,0,0
1,13.00,6.00,0,0,0,0,0
1,12.30,5.20,0,0,0,0,0
1,13.60,6.30,0,0,0,0,0
0,13.90,6.50,0,1,0,1,0
1,13.10,6.60,1,1,1,1,1
1,11.90,6.30,0,1,0,0,0
1,13.40,5.10,0,1,1,1,1
1,12.30,5.80,1,1,1,1,1
1,13.00,6.40,0,0,0,0,0
1,14.90,5.30,1,1,0,1,1
1,13.10,5.50,1,1,1,1,1
0,13.10,5.60,0,0,0,0,0
1,11.80,6.90,1,1,0,1,1
1,13.30,5.50,0,0,0,1,0
1,15.40,6.50,1,1,1,1,1
1,15.00,6.90,1,1,1,1,1
1,12.60,5.40,0,1,0,0,0
1,12.00,7.00,0,0,1,1,1
1,13.40,6.30,1,0,0,0,0
1,11.90,6.70,1,0,1,1,1
1,11.60,6.70,1,0,0,0,1
1,12.90,6.80,1,1,1,1,1
1,13.60,6.10,0,1,1,1,1
1,14.80,5.70,1,1,1,1,1
1,11.80,6.50,0,1,1,1,1
1,12.90,6.50,0,0,0,0,0
1,13.00,5.60,0,0,0,0,0
1,14.50,6.30,1,1,1,0,1
1,14.90,5.20,1,1,1,1,1
1,15.20,6.40,1,1,1,1,1
1,12.60,5.20,0,0,0,0,0
1,12.60,5.80,0,0,0,1,0
1,13.90,6.00,0,1,0,1,0
1,15.40,5.30,1,1,1,1,1
0,13.40,5.70,0,0,0,0,0
1,13.70,5.20,1,1,1,1,1
1,11.80,5.10,1,1,1,1,1
0,13.20,6.20,0,0,0,0,0
1,11.90,5.90,1,0,0,0,0
1,12.50,6.20,0,0,0,0,0
1,11.40,5.10,0,0,0,0,0
1,12.70,5.30,0,1,1,1,1
1,12.00,6.80,1,1,1,1,1
1,11.70,6.40,1,0,0,0,0
1,13.10,5.30,0,0,0,0,0
1,12.50,5.80,0,0,0,0,0
1,11.60,6.00,1,1,1,1,1
1,13.80,6.10,0,0,0,0,0
1,13.70,6.90,1,1,1,1,1
1,12.20,6.30,1,1,1,1,1
1,11.90,5.80,0,0,0,0,0
1,14.20,6.50,0,0,1,0,0
1,12.70,5.90,0,0,0,0,0
1,14.40,5.70,1,1,1,1,1
1,12.60,6.00,0,0,1,1,0
1,12.30,5.50,1,0,1,1,1
1,13.40,6.30,0,0,0,0,0
1,14.70,6.70,1,1,1,1,1
1,13.90,5.30,0,0,0,0,0
1,12.20,5.90,0,0,0,0,0
1,11.60,5.10,0,0,0,1,0
1,12.60,5.80,0,1,0,0,0
1,11.60,5.80,0,1,0,0,0
1,13.40,6.40,0,0,0,0,0
1,14.70,5.20,1,0,1,0,1
1,13.60,6.00,0,0,0,0,0
1,13.10,5.50,0,1,1,1,1
1,15.20,5.10,0,1,1,1,1
1,11.50,6.00,0,0,0,0,0
1,15.10,5.40,1,1,1,1,1
1,12.90,6.10,0,0,0,0,0
0,14.50,5.80,1,1,1,0,1
1,14.00,5.40,0,0,0,0,0
1,12.90,5.20,0,0,0,0,0
1,12.60,6.70,1,1,1,1,1
1,12.70,6.50,1,0,0,0,0
1,11.40,6.20,0,0,0,0,0
1,15.30,6.40,1,0,0,1,1
0,13.10,6.20,0,0,1,0,0
1,12.10,5.80,0,0,0,0,0
1,12.80,5.80,0,0,0,0,0
1,12.20,6.20,1,1,1,1,1
1,12.20,5.90,0,0,0,0,0
1,11.80,5.60,0,0,0,0,0
1,13.90,6.10,0,1,1,1,1
1,11.50,5.70,1,1,1,1,1
1,13.60,6.10,0,0,0,1,0
0,12.60,5.70,1,1,0,0,0
1,15.10,6.20,1,1,1,1,1
1,12.50,5.90,0,0,0,0,0
1,11.70,6.50,1,1,1,1,1
1,12.10,5.20,0,0,0,0,0
1,12.20,6.10,1,1,1,1,1
1,12.50,5.70,0,0,0,0,0
1,12.70,5.80,0,0,0,0,0
1,12.70,7.10,1,1,0,1,1
1,14.90,5.10,1,1,1,1,1
1,14.90,6.70,1,1,1,1,1
1,13.30,6.00,0,0,1,0,0
1,13.00,5.10,1,1,1,1,1
1,13.70,5.60,0,0,1,1,0
0,11.50,5.30,0,1,0,1,0
1,15.10,7.10,1,1,1,1,1
1,15.50,7.10,0,0,1,1,1
1,14.20,5.40,0,0,0,0,0
1,11.90,5.40,1,1,1,1,1
1,12.10,7.10,0,1,1,1,1
1,12.50,5.10,0,0,0,0,0
1,14.30,6.00,0,0,0,1,0
1,14.00,5.50,1,1,1,1,1
0,13.80,5.70,1,0,1,1,1
1,12.80,5.40,1,1,0,1,1
1,12.60,6.30,1,1,0,0,0
1,11.40,5.90,0,0,0,0,0
0,15.40,6.40,0,0,1,1,1
1,11.60,5.80,0,0,0,0,0
